,Từ khóa,Chỉ số tài liệu,Tần số
16195,classic,1125,1
16196,classic,1262,1
16197,classic,1354,1
16198,classic,1371,2
16199,origin,1,1
16200,origin,8,1
16201,origin,11,1
16202,origin,13,1
16203,origin,99,1
16204,origin,125,1
16205,origin,148,1
16206,origin,164,1
16207,origin,204,1
16208,origin,234,1
16209,origin,348,1
16210,origin,372,1
16211,origin,387,1
16212,origin,419,1
16213,origin,431,1
16214,origin,451,1
16215,origin,468,1
16216,origin,490,1
16217,origin,498,3
16218,origin,505,1
16219,origin,560,1
16220,origin,619,2
16221,origin,704,1
16222,origin,739,1
16223,origin,799,1
16224,origin,830,1
16225,origin,836,1
16226,origin,841,1
16227,origin,864,1
16228,origin,874,1
16229,origin,906,1
16230,origin,920,1
16231,origin,961,1
16232,origin,975,2
16233,origin,976,1
16234,origin,982,2
16235,origin,985,2
16236,origin,1030,1
16237,origin,1034,1
16238,origin,1046,1
16239,origin,1218,1
16240,origin,1283,1
16241,origin,1309,1
16242,origin,1312,2
16243,origin,1321,1
16244,origin,1324,1
16245,origin,1374,2
16246,origin,1388,1
16247,outsid,1,1
16248,outsid,17,1
16249,outsid,100,1
16250,outsid,133,1
16251,outsid,147,2
16252,outsid,156,1
16253,outsid,159,1
16254,outsid,190,1
16255,outsid,254,1
16256,outsid,351,1
16257,outsid,362,1
16258,outsid,431,2
16259,outsid,456,1
16260,outsid,458,2
16261,outsid,546,1
16262,outsid,561,1
16263,outsid,572,1
16264,outsid,661,1
16265,outsid,663,1
16266,outsid,688,1
16267,outsid,786,2
16268,outsid,787,1
16269,outsid,961,1
16270,outsid,968,1
16271,outsid,1214,1
16272,outsid,1219,1
16273,outsid,1224,1
16274,outsid,1249,2
16275,outsid,1312,1
16276,outsid,1342,1
16277,outsid,1382,1
16278,irrot,1,1
16279,irrot,133,1
16280,irrot,534,1
16281,irrot,986,1
16282,irrot,1109,1
16283,irrot,1302,1
16284,must,1,1
16285,must,24,1
16286,must,33,1
16287,must,102,1
16288,must,103,1
16289,must,151,1
16290,must,162,1
16291,must,164,1
16292,must,171,3
16293,must,211,1
16294,must,218,2
16295,must,373,1
16296,must,394,1
16297,must,409,1
16298,must,444,1
16299,must,451,1
16300,must,498,1
16301,must,572,1
16302,must,575,1
16303,must,587,1
16304,must,632,1
16305,must,639,1
16306,must,680,1
16307,must,703,1
16308,must,706,1
16309,must,719,1
16310,must,755,2
16311,must,757,3
16312,must,857,2
16313,must,902,1
16314,must,916,1
16315,must,922,1
16316,must,965,1
16317,must,1002,1
16318,must,1055,1
16319,must,1146,1
16320,must,1180,1
16321,must,1183,2
16322,must,1238,1
16323,must,1250,1
16324,must,1251,2
16325,must,1267,1
16326,must,1279,1
16327,must,1312,1
16328,must,1334,1
16329,must,1346,1
16330,must,1360,2
16331,must,1361,1
16332,must,1395,1
16333,possibl,1,1
16334,possibl,8,1
16335,possibl,24,1
16336,possibl,32,1
16337,possibl,34,1
16338,possibl,44,1
16339,possibl,48,1
16340,possibl,61,1
16341,possibl,67,1
16342,possibl,81,1
16343,possibl,82,1
16344,possibl,106,1
16345,possibl,131,1
16346,possibl,142,2
16347,possibl,148,1
16348,possibl,152,1
16349,possibl,162,1
16350,possibl,166,1
16351,possibl,167,1
16352,possibl,168,1
16353,possibl,169,1
16354,possibl,178,2
16355,possibl,183,1
16356,possibl,184,2
16357,possibl,186,2
16358,possibl,187,2
16359,possibl,189,1
16360,possibl,200,1
16361,possibl,204,1
16362,possibl,209,1
16363,possibl,213,2
16364,possibl,215,4
16365,possibl,218,1
16366,possibl,225,1
16367,possibl,236,1
16368,possibl,261,1
16369,possibl,272,1
16370,possibl,275,1
16371,possibl,279,1
16372,possibl,284,1
16373,possibl,293,1
16374,possibl,295,1
16375,possibl,312,1
16376,possibl,314,3
16377,possibl,331,1
16378,possibl,340,1
16379,possibl,343,1
16380,possibl,350,1
16381,possibl,367,2
16382,possibl,379,1
16383,possibl,380,1
16384,possibl,394,1
16385,possibl,395,1
16386,possibl,432,1
16387,possibl,440,1
16388,possibl,443,2
16389,possibl,455,1
16390,possibl,458,1
16391,possibl,464,1
16392,possibl,465,1
16393,possibl,471,1
16394,possibl,478,1
16395,possibl,497,1
16396,possibl,515,1
16397,possibl,516,2
16398,possibl,517,1
16399,possibl,535,1
16400,possibl,560,1
16401,possibl,588,1
16402,possibl,589,1
16403,possibl,592,3
16404,possibl,608,1
16405,possibl,619,1
16406,possibl,620,2
16407,possibl,622,1
16408,possibl,624,1
16409,possibl,639,2
16410,possibl,648,3
16411,possibl,711,2
16412,possibl,716,1
16413,possibl,719,1
16414,possibl,721,1
16415,possibl,744,1
16416,possibl,745,1
16417,possibl,747,1
16418,possibl,756,1
16419,possibl,757,1
16420,possibl,791,2
16421,possibl,803,1
16422,possibl,826,1
16423,possibl,827,1
16424,possibl,834,1
16425,possibl,843,1
16426,possibl,844,2
16427,possibl,848,1
16428,possibl,860,1
16429,possibl,868,2
16430,possibl,880,1
16431,possibl,886,1
16432,possibl,895,1
16433,possibl,906,1
16434,possibl,907,1
16435,possibl,908,1
16436,possibl,913,2
16437,possibl,928,1
16438,possibl,933,1
16439,possibl,945,1
16440,possibl,949,1
16441,possibl,950,1
16442,possibl,954,1
16443,possibl,976,1
16444,possibl,1008,1
16445,possibl,1011,2
16446,possibl,1016,1
16447,possibl,1027,1
16448,possibl,1034,1
16449,possibl,1038,1
16450,possibl,1039,1
16451,possibl,1055,1
16452,possibl,1060,1
16453,possibl,1088,1
16454,possibl,1103,1
16455,possibl,1107,1
16456,possibl,1146,5
16457,possibl,1154,1
16458,possibl,1160,1
16459,possibl,1171,1
16460,possibl,1174,1
16461,possibl,1194,1
16462,possibl,1206,1
16463,possibl,1227,1
16464,possibl,1242,1
16465,possibl,1243,1
16466,possibl,1265,1
16467,possibl,1268,1
16468,possibl,1279,1
16469,possibl,1299,2
16470,possibl,1312,2
16471,possibl,1315,2
16472,possibl,1321,1
16473,possibl,1322,2
16474,possibl,1324,1
16475,possibl,1329,1
16476,possibl,1334,1
16477,possibl,1335,1
16478,possibl,1342,1
16479,possibl,1345,2
16480,possibl,1355,1
16481,possibl,1374,1
16482,possibl,1378,1
16483,possibl,1380,1
16484,possibl,1381,1
16485,possibl,1391,1
16486,possibl,1392,1
16487,vortic,1,2
16488,vortic,3,1
16489,vortic,6,4
16490,vortic,34,1
16491,vortic,63,3
16492,vortic,64,2
16493,vortic,72,2
16494,vortic,109,1
16495,vortic,127,1
16496,vortic,153,1
16497,vortic,179,3
16498,vortic,221,2
16499,vortic,223,1
16500,vortic,228,1
16501,vortic,229,1
16502,vortic,277,1
16503,vortic,287,4
16504,vortic,288,3
16505,vortic,322,3
16506,vortic,323,4
16507,vortic,328,1
16508,vortic,333,1
16509,vortic,361,1
16510,vortic,372,1
16511,vortic,387,1
16512,vortic,393,1
16513,vortic,415,2
16514,vortic,432,7
16515,vortic,433,3
16516,vortic,463,3
16517,vortic,599,2
16518,vortic,600,1
16519,vortic,628,4
16520,vortic,629,1
16521,vortic,663,1
16522,vortic,666,1
16523,vortic,674,2
16524,vortic,792,1
16525,vortic,900,1
16526,vortic,901,6
16527,vortic,926,3
16528,vortic,1079,1
16529,vortic,1081,1
16530,vortic,1203,1
16531,vortic,1219,2
16532,vortic,1245,1
16533,vortic,1276,2
16534,vortic,1303,1
16535,vortic,1308,2
16536,vortic,1341,3
16537,vortic,1394,2
16538,recent,1,1
16539,recent,5,1
16540,recent,27,2
16541,recent,42,1
16542,recent,43,1
16543,recent,45,1
16544,recent,86,1
16545,recent,89,1
16546,recent,90,1
16547,recent,98,1
16548,recent,121,1
16549,recent,133,1
16550,recent,135,1
16551,recent,146,1
16552,recent,153,1
16553,recent,155,1
16554,recent,178,1
16555,recent,259,1
16556,recent,261,1
16557,recent,264,1
16558,recent,284,1
16559,recent,292,2
16560,recent,293,2
16561,recent,303,1
16562,recent,369,1
16563,recent,370,1
16564,recent,377,1
16565,recent,384,1
16566,recent,385,1
16567,recent,389,1
16568,recent,392,1
16569,recent,393,1
16570,recent,405,1
16571,recent,417,1
16572,recent,452,1
16573,recent,458,2
16574,recent,479,1
16575,recent,523,1
16576,recent,526,1
16577,recent,554,1
16578,recent,573,1
16579,recent,576,1
16580,recent,622,1
16581,recent,629,1
16582,recent,644,1
16583,recent,654,1
16584,recent,657,1
16585,recent,729,1
16586,recent,739,1
16587,recent,745,1
16588,recent,755,1
16589,recent,783,1
16590,recent,818,1
16591,recent,838,1
16592,recent,889,1
16593,recent,891,1
16594,recent,901,1
16595,recent,903,1
16596,recent,907,1
16597,recent,918,1
16598,recent,935,1
16599,recent,952,1
16600,recent,954,1
16601,recent,956,1
16602,recent,978,1
16603,recent,985,1
16604,recent,1012,1
16605,recent,1050,1
16606,recent,1051,1
16607,recent,1058,1
16608,recent,1067,1
16609,recent,1092,1
16610,recent,1103,1
16611,recent,1121,2
16612,recent,1133,1
16613,recent,1150,1
16614,recent,1159,4
16615,recent,1173,1
16616,recent,1184,1
16617,recent,1189,1
16618,recent,1257,1
16619,recent,1280,2
16620,recent,1294,4
16621,recent,1298,1
16622,recent,1302,1
16623,recent,1317,1
16624,recent,1365,1
16625,recent,1371,1
16626,recent,1374,1
16627,recent,1375,1
16628,recent,1377,1
16629,recent,1383,1
16630,discuss,1,2
16631,discuss,8,1
16632,discuss,11,2
16633,discuss,12,2
16634,discuss,13,1
16635,discuss,14,1
16636,discuss,17,1
16637,discuss,34,1
16638,discuss,48,2
16639,discuss,49,1
16640,discuss,69,1
16641,discuss,74,1
16642,discuss,81,1
16643,discuss,82,2
16644,discuss,84,1
16645,discuss,91,1
16646,discuss,95,1
16647,discuss,97,1
16648,discuss,98,1
16649,discuss,101,1
16650,discuss,102,1
16651,discuss,110,1
16652,discuss,114,1
16653,discuss,127,1
16654,discuss,131,2
16655,discuss,140,1
16656,discuss,141,1
16657,discuss,144,1
16658,discuss,146,1
16659,discuss,154,1
16660,discuss,159,1
16661,discuss,161,1
16662,discuss,165,1
16663,discuss,172,2
16664,discuss,185,1
16665,discuss,186,1
16666,discuss,198,1
16667,discuss,201,2
16668,discuss,212,1
16669,discuss,213,1
16670,discuss,214,1
16671,discuss,215,3
16672,discuss,223,1
16673,discuss,227,1
16674,discuss,234,1
16675,discuss,235,2
16676,discuss,236,2
16677,discuss,246,1
16678,discuss,248,1
16679,discuss,252,1
16680,discuss,261,1
16681,discuss,264,1
16682,discuss,268,1
16683,discuss,270,1
16684,discuss,272,1
16685,discuss,285,1
16686,discuss,287,1
16687,discuss,289,1
16688,discuss,293,1
16689,discuss,297,1
16690,discuss,304,1
16691,discuss,308,1
16692,discuss,309,1
16693,discuss,310,1
16694,discuss,312,1
16695,discuss,313,1
16696,discuss,314,1
16697,discuss,315,2
16698,discuss,317,1
16699,discuss,328,1
16700,discuss,330,1
16701,discuss,335,1
16702,discuss,349,2
16703,discuss,366,1
16704,discuss,367,1
16705,discuss,380,1
16706,discuss,389,1
16707,discuss,394,1
16708,discuss,397,1
16709,discuss,400,1
16710,discuss,401,1
16711,discuss,415,2
16712,discuss,416,5
16713,discuss,435,1
16714,discuss,443,2
16715,discuss,450,1
16716,discuss,464,1
16717,discuss,465,1
16718,discuss,469,1
16719,discuss,478,1
16720,discuss,479,2
16721,discuss,483,1
16722,discuss,485,1
16723,discuss,488,1
16724,discuss,493,1
16725,discuss,501,1
16726,discuss,506,1
16727,discuss,509,1
16728,discuss,511,1
16729,discuss,513,1
16730,discuss,532,1
16731,discuss,538,1
16732,discuss,540,2
16733,discuss,541,1
16734,discuss,551,2
16735,discuss,561,1
16736,discuss,572,1
16737,discuss,573,1
16738,discuss,575,1
16739,discuss,579,1
16740,discuss,587,1
16741,discuss,589,1
16742,discuss,590,1
16743,discuss,592,3
16744,discuss,593,2
16745,discuss,598,1
16746,discuss,600,1
16747,discuss,601,1
16748,discuss,608,1
16749,discuss,609,1
16750,discuss,614,1
16751,discuss,624,1
16752,discuss,625,1
16753,discuss,632,1
16754,discuss,645,1
16755,discuss,648,1
16756,discuss,653,3
16757,discuss,659,1
16758,discuss,669,1
16759,discuss,674,2
16760,discuss,676,1
16761,discuss,683,1
16762,discuss,699,1
16763,discuss,706,2
16764,discuss,714,2
16765,discuss,718,1
16766,discuss,727,1
16767,discuss,731,1
16768,discuss,732,1
16769,discuss,733,1
16770,discuss,735,1
16771,discuss,736,1
16772,discuss,738,2
16773,discuss,745,2
16774,discuss,752,1
16775,discuss,756,1
16776,discuss,771,1
16777,discuss,791,3
16778,discuss,792,1
16779,discuss,793,2
16780,discuss,795,1
16781,discuss,796,2
16782,discuss,797,2
16783,discuss,798,1
16784,discuss,823,1
16785,discuss,831,1
16786,discuss,835,1
16787,discuss,837,1
16788,discuss,842,1
16789,discuss,845,1
16790,discuss,856,1
16791,discuss,859,1
16792,discuss,861,1
16793,discuss,863,1
16794,discuss,871,1
16795,discuss,873,1
16796,discuss,875,1
16797,discuss,877,1
16798,discuss,886,1
16799,discuss,888,2
16800,discuss,892,2
16801,discuss,897,1
16802,discuss,899,1
16803,discuss,901,1
16804,discuss,902,1
16805,discuss,912,1
16806,discuss,913,1
16807,discuss,922,1
16808,discuss,924,1
16809,discuss,926,1
16810,discuss,927,1
16811,discuss,942,1
16812,discuss,956,2
16813,discuss,957,1
16814,discuss,959,2
16815,discuss,965,1
16816,discuss,966,1
16817,discuss,967,1
16818,discuss,972,1
16819,discuss,1007,1
16820,discuss,1015,1
16821,discuss,1018,1
16822,discuss,1029,1
16823,discuss,1031,1
16824,discuss,1043,1
16825,discuss,1044,1
16826,discuss,1046,1
16827,discuss,1053,1
16828,discuss,1054,1
16829,discuss,1059,1
16830,discuss,1060,1
16831,discuss,1062,1
16832,discuss,1068,1
16833,discuss,1069,1
16834,discuss,1088,1
16835,discuss,1089,1
16836,discuss,1098,1
16837,discuss,1101,1
16838,discuss,1102,1
16839,discuss,1104,1
16840,discuss,1107,1
16841,discuss,1109,1
16842,discuss,1110,1
16843,discuss,1121,1
16844,discuss,1124,2
16845,discuss,1129,1
16846,discuss,1131,1
16847,discuss,1134,2
16848,discuss,1145,1
16849,discuss,1147,1
16850,discuss,1149,1
16851,discuss,1157,1
16852,discuss,1159,1
16853,discuss,1160,1
16854,discuss,1168,1
16855,discuss,1169,2
16856,discuss,1174,1
16857,discuss,1179,1
16858,discuss,1180,1
16859,discuss,1184,1
16860,discuss,1189,1
16861,discuss,1199,1
16862,discuss,1201,1
16863,discuss,1212,1
16864,discuss,1241,1
16865,discuss,1242,1
16866,discuss,1244,4
16867,discuss,1247,1
16868,discuss,1252,1
16869,discuss,1254,2
16870,discuss,1259,1
16871,discuss,1268,1
16872,discuss,1271,1
16873,discuss,1272,1
16874,discuss,1282,1
16875,discuss,1286,1
16876,discuss,1292,1
16877,discuss,1294,1
16878,discuss,1299,1
16879,discuss,1301,1
16880,discuss,1305,1
16881,discuss,1311,1
16882,discuss,1312,1
16883,discuss,1313,1
16884,discuss,1315,1
16885,discuss,1319,1
16886,discuss,1320,2
16887,discuss,1326,3
16888,discuss,1329,2
16889,discuss,1332,1
16890,discuss,1336,2
16891,discuss,1345,1
16892,discuss,1361,1
16893,discuss,1368,1
16894,discuss,1369,2
16895,discuss,1372,1
16896,discuss,1376,1
16897,discuss,1378,2
16898,discuss,1382,1
16899,discuss,1390,1
16900,discuss,1397,2
16901,ferri,1,1
16902,ferri,629,1
16903,ferri,667,1
16904,ferri,1203,1
16905,ferri,1230,1
16906,ferri,1261,1
16907,ferri,1303,1
16908,libbi,1,1
16909,present,1,1
16910,present,2,1
16911,present,4,1
16912,present,11,1
16913,present,14,1
16914,present,17,1
16915,present,18,2
16916,present,19,1
16917,present,23,1
16918,present,28,5
16919,present,31,1
16920,present,33,1
16921,present,34,3
16922,present,40,1
16923,present,41,2
16924,present,42,1
16925,present,43,2
16926,present,46,1
16927,present,48,3
16928,present,49,2
16929,present,51,1
16930,present,52,2
16931,present,55,2
16932,present,56,1
16933,present,59,1
16934,present,61,1
16935,present,62,1
16936,present,63,1
16937,present,65,1
16938,present,67,2
16939,present,71,1
16940,present,72,2
16941,present,75,3
16942,present,76,1
16943,present,82,2
16944,present,83,1
16945,present,85,1
16946,present,88,4
16947,present,93,1
16948,present,94,2
16949,present,95,1
16950,present,96,2
16951,present,98,1
16952,present,107,1
16953,present,121,1
16954,present,123,1
16955,present,126,1
16956,present,129,2
16957,present,133,1
16958,present,134,1
16959,present,137,1
16960,present,143,1
16961,present,146,1
16962,present,148,1
16963,present,153,1
16964,present,157,2
16965,present,159,4
16966,present,161,1
16967,present,162,4
16968,present,164,2
16969,present,166,1
16970,present,172,2
16971,present,173,1
16972,present,175,1
16973,present,176,2
16974,present,178,2
16975,present,180,1
16976,present,184,1
16977,present,187,2
16978,present,188,1
16979,present,189,1
16980,present,190,1
16981,present,196,1
16982,present,197,2
16983,present,208,1
16984,present,209,3
16985,present,211,1
16986,present,212,1
16987,present,214,1
16988,present,215,1
16989,present,216,1
16990,present,228,1
16991,present,230,1
16992,present,233,1
16993,present,239,1
16994,present,240,1
16995,present,241,1
16996,present,243,1
16997,present,244,1
16998,present,250,1
16999,present,258,1
17000,present,260,1
17001,present,261,1
17002,present,265,2
17003,present,281,1
17004,present,282,1
17005,present,288,1
17006,present,289,1
17007,present,291,1
17008,present,294,2
17009,present,299,1
17010,present,303,2
17011,present,304,1
17012,present,311,1
17013,present,313,2
17014,present,316,1
17015,present,318,2
17016,present,322,1
17017,present,324,2
17018,present,327,3
17019,present,328,5
17020,present,345,3
17021,present,346,2
17022,present,347,1
17023,present,353,2
17024,present,360,1
17025,present,363,2
17026,present,364,1
17027,present,365,1
17028,present,367,1
17029,present,369,1
17030,present,370,1
17031,present,376,2
17032,present,387,1
17033,present,392,1
17034,present,394,2
17035,present,403,1
17036,present,416,2
17037,present,418,1
17038,present,421,1
17039,present,424,1
17040,present,427,1
17041,present,429,1
17042,present,431,1
17043,present,434,2
17044,present,438,2
17045,present,440,2
17046,present,442,1
17047,present,447,1
17048,present,448,1
17049,present,449,1
17050,present,451,1
17051,present,453,1
17052,present,455,1
17053,present,460,1
17054,present,461,1
17055,present,462,2
17056,present,466,1
17057,present,468,1
17058,present,473,2
17059,present,475,1
17060,present,479,1
17061,present,482,1
17062,present,483,1
17063,present,485,2
17064,present,487,1
17065,present,489,1
17066,present,491,1
17067,present,492,1
17068,present,493,2
17069,present,495,2
17070,present,497,1
17071,present,499,1
17072,present,500,1
17073,present,504,1
17074,present,505,1
17075,present,510,1
17076,present,512,1
17077,present,514,1
17078,present,519,1
17079,present,521,3
17080,present,524,1
17081,present,526,1
17082,present,527,1
17083,present,533,1
17084,present,536,1
17085,present,538,2
17086,present,539,2
17087,present,541,1
17088,present,547,2
17089,present,548,1
17090,present,551,1
17091,present,552,1
17092,present,555,3
17093,present,556,1
17094,present,558,2
17095,present,559,1
17096,present,560,1
17097,present,563,1
17098,present,564,2
17099,present,565,1
17100,present,567,1
17101,present,571,3
17102,present,575,1
17103,present,578,1
17104,present,582,1
17105,present,584,1
17106,present,585,1
17107,present,592,1
17108,present,597,1
17109,present,598,1
17110,present,602,1
17111,present,612,1
17112,present,613,1
17113,present,614,2
17114,present,615,1
17115,present,617,1
17116,present,622,1
17117,present,624,5
17118,present,632,1
17119,present,633,1
17120,present,636,2
17121,present,637,1
17122,present,639,1
17123,present,641,1
17124,present,643,4
17125,present,648,1
17126,present,650,1
17127,present,654,2
17128,present,658,1
17129,present,659,1
17130,present,660,1
17131,present,665,1
17132,present,666,2
17133,present,667,1
17134,present,668,1
17135,present,669,1
17136,present,680,2
